ID,price,currency,brand,model,year,mileage,engine_volume,fuel_type,power,transmission,bodytype,colour
ID: 6123914346,37 000,PLN,Toyota,Avensis,2009,200 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Kombi,Srebrny

ID: 6123914346,37 000,PLN,Toyota,Avensis,2009,200 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Kombi,Srebrny

ID: 6123914371,66 900,PLN,BMW,Seria 3,2014,194 000 km,1 995 cm3,Diesel,184 KM,Automatyczna,Sedan,Biały

ID: 6123914308,22 500,PLN,Mitsubishi,Outlander,2007,398 981 km,1 968 cm3,Diesel,140 KM,Manualna,SUV,Czarny

ID: 6123914308,22 500,PLN,Mitsubishi,Outlander,2007,398 981 km,1 968 cm3,Diesel,140 KM,Manualna,SUV,Czarny

ID: 6120244292,28 900,PLN,Citroën,C3,2021,59 000 km,1 499 cm3,Diesel,102 KM,Manualna,Kompakt,Czarny

ID: 6120244292,28 900,PLN,Citroën,C3,2021,59 000 km,1 499 cm3,Diesel,102 KM,Manualna,Kompakt,Czarny

ID: 6117949914,117 000,PLN,Mercedes-Benz,Klasa C,2015,141 500 km,1 991 cm3,Benzyna,184 KM,Automatyczna,Sedan,Czarny

ID: 6120261799,82 000,PLN,Seat,Ateca,2017,70 000 km,1 395 cm3,Benzyna,150 KM,Automatyczna,SUV,Biały

ID: 6120261799,82 000,PLN,Seat,Ateca,2017,70 000 km,1 395 cm3,Benzyna,150 KM,Automatyczna,SUV,Biały

ID: 6123914316,105 000,PLN,Nissan,370 Z,2016,147 000 km,3 696 cm3,344 KM,Benzyna,Automatyczna,Coupe,Biały

ID: 6123914316,105 000,PLN,Nissan,370 Z,2016,147 000 km,3 696 cm3,344 KM,Benzyna,Automatyczna,Coupe,Biały

ID: 6123902658,20 000,PLN,Suzuki,Grand Vitara,2006,190 000 km,1 870 cm3,Diesel,129 KM,Manualna,SUV,Srebrny

ID: 6123914037,6 200,PLN,Opel,Astra,2006,207 432 km,1 910 cm3,Diesel,100 KM,Manualna,Kombi,Szary

ID: 6123914037,6 200,PLN,Opel,Astra,2006,207 432 km,1 910 cm3,Diesel,100 KM,Manualna,Kombi,Szary

ID: 6123913689,81 900,PLN,Ford,Escape,2021,21 921 km,1 499 cm3,Benzyna,182 KM,Automatyczna,SUV,Czarny

ID: 6123913689,81 900,PLN,Ford,Escape,2021,21 921 km,1 499 cm3,Benzyna,182 KM,Automatyczna,SUV,Czarny

ID: 6116443230,110 700,PLN,Infiniti,QX70,2016,171 000 km,3 696 cm3,Benzyna,320 KM,Automatyczna,SUV,Czarny

ID: 6120560748,59 900,PLN,Mercedes-Benz,CL,2007,255 000 km,5 461 cm3,Benzyna,388 KM,Automatyczna,Coupe,Czarny

ID: 6120560748,59 900,PLN,Mercedes-Benz,CL,2007,255 000 km,5 461 cm3,Benzyna,388 KM,Automatyczna,Coupe,Czarny

ID: 6123723211,33 900,PLN,Ford,Focus,2012,135 187 km,1 596 cm3,Benzyna,150 KM,Manualna,Kombi,Biały

ID: 6123723211,33 900,PLN,Ford,Focus,2012,135 187 km,1 596 cm3,Benzyna,150 KM,Manualna,Kombi,Biały

ID: 6123913832,6 500,PLN,Suzuki,Liana,2004,149 181 km,1 586 cm3,Benzyna,106 KM,Manualna,Kompakt,Złoty

ID: 6119024001,37 300,PLN,Audi,A4,2013,297 200 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny

ID: 6119024001,37 300,PLN,Audi,A4,2013,297 200 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny

ID: 6123913113,102 000,PLN,Volkswagen,T-Roc,2020,40 000 km,1 498 cm3,Benzyna,150 KM,Manualna,SUV,Pomarańczowy

ID: 6123913113,102 000,PLN,Volkswagen,T-Roc,2020,40 000 km,1 498 cm3,Benzyna,150 KM,Manualna,SUV,Pomarańczowy

ID: 6123349230,65 500,PLN,Ford,EcoSport,2021,18 000 km,999 cm3,Benzyna,140 KM,Automatyczna,SUV,Bordowy

ID: 6107452866,55 900,PLN,Skoda,Scala,2019,190 000 km,1 598 cm3,Diesel,115 KM,Manualna,Kompakt,Szary

ID: 6107452866,55 900,PLN,Skoda,Scala,2019,190 000 km,1 598 cm3,Diesel,115 KM,Manualna,Kompakt,Szary

ID: 6124364325,69 700,PLN,Volkswagen,Passat,2020,237 137 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,Szary

ID: 6124364325,69 700,PLN,Volkswagen,Passat,2020,237 137 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,Szary

ID: 6123913640,85 000,PLN,Audi,Q5,2015,120 000 km,2 995 cm3,272 KM,Benzyna,Automatyczna,SUV,Czarny

ID: 6123913640,85 000,PLN,Audi,Q5,2015,120 000 km,2 995 cm3,Benzyna,272 KM,Automatyczna,SUV,Czarny

ID: 6123913650,7 900,PLN,Renault,Clio,2006,230 000 km,1 149 cm3,Benzyna,75 KM,Manualna,Auta miejskie,Srebrny

ID: 6123913650,7 900,PLN,Renault,Clio,2006,230 000 km,1 149 cm3,Benzyna,75 KM,Manualna,Auta miejskie,Srebrny

ID: 6121912799,41 900,PLN,Renault,Captur,2014,130 000 km,1 197 cm3,Benzyna,120 KM,Automatyczna,SUV,Pomarańczowy

ID: 6124364245,73 900,PLN,Opel,Insignia,2021,170 000 km,1 496 cm3,Diesel,122 KM,Manualna,Sedan,Biały

ID: 6124364245,73 900,PLN,Opel,Insignia,2021,170 000 km,1 496 cm3,Diesel,122 KM,Manualna,Sedan,Biały

ID: 6124364216,99 000,PLN,Mercedes-Benz,Klasa E,2019,261 500 km,1 598 cm3,Diesel,160 KM,Automatyczna,Sedan,Czarny

ID: 6124364216,99 000,PLN,Mercedes-Benz,Klasa E,2019,261 500 km,1 598 cm3,Diesel,160 KM,Automatyczna,Sedan,Czarny

ID: 6124364196,18 900,PLN,Mitsubishi,Space Star,2015,145 500 km,999 cm3,Benzyna,71 KM,Manualna,Kompakt,Zielony

ID: 6124364206,23 900,PLN,Fiat,Tipo,2019,42 125 km,1 368 cm3,Benzyna+LPG,120 KM,Manualna,Kombi,Biały

ID: 6124364206,23 900,PLN,Fiat,Tipo,2019,42 125 km,1 368 cm3,Benzyna+LPG,120 KM,Manualna,Kombi,Biały

ID: 6124364031,76 000,PLN,Kia,Carens,2018,158 000 km,1 999 cm3,Benzyna,166 KM,Automatyczna,SUV,Brązowy

ID: 6124364031,76 000,PLN,Kia,Carens,2018,158 000 km,1 999 cm3,Benzyna,166 KM,Automatyczna,SUV,Brązowy

ID: 6124364230,44 900,PLN,Volkswagen,Golf,2016,86 000 km,1 197 cm3,Benzyna,110 KM,Manualna,Kompakt,Srebrny

ID: 6120949656,78 000,PLN,Audi,A3,2017,80 000 km,1 395 cm3,Benzyna,150 KM,Manualna,Sedan,Granatowy

ID: 6120949656,78 000,PLN,Audi,A3,2017,80 000 km,1 395 cm3,Benzyna,150 KM,Manualna,Sedan,Granatowy

ID: 6122773958,8 500,PLN,Renault,Clio,2010,165 000 km,1 461 cm3,Diesel,68 KM,Manualna,Kompakt,Biały

ID: 6122773958,8 500,PLN,Renault,Clio,2010,165 000 km,1 461 cm3,Diesel,68 KM,Manualna,Kompakt,Biały

ID: 6123902298,20 500,PLN,Honda,Civic,2010,298 000 km,1 799 cm3,140 KM,Benzyna,Manualna,Auta małe,Szary

ID: 6123913031,99 900,PLN,Ford,Kuga,2020,154 000 km,1 996 cm3,Diesel,190 KM,Automatyczna,SUV,Czarny

ID: 6123913031,99 900,PLN,Ford,Kuga,2020,154 000 km,1 996 cm3,Diesel,190 KM,Automatyczna,SUV,Czarny

ID: 6123902213,299 000,PLN,Toyota,Corolla,2024,1 789 km,1 986 cm3,Benzyna,152 KM,Manualna,Kompakt,Czarny

ID: 6123902213,299 000,PLN,Toyota,Corolla,2024,1 789 km,1 986 cm3,Benzyna,152 KM,Manualna,Kompakt,Czarny

ID: 6120430223,236 160,PLN,BMW,Seria 5,2023,32 000 km,1 998 cm3,Benzyna,252 KM,Automatyczna,Sedan,Czarny

ID: 6124364131,57 900,PLN,BMW,Seria 2,2022,27 000 km,1 499 cm3,Benzyna,136 KM,Automatyczna,Minivan,Niebieski

ID: 6124364131,57 900,PLN,BMW,Seria 2,2022,27 000 km,1 499 cm3,Benzyna,136 KM,Automatyczna,Minivan,Niebieski

ID: 6123911321,51 500,PLN,MINI,Cooper,2014,130 181 km,1 598 cm3,Benzyna,175 KM,Automatyczna,Coupe,Żółty

ID: 6123911321,51 500,PLN,MINI,Cooper,2014,130 181 km,1 598 cm3,Benzyna,175 KM,Automatyczna,Coupe,Żółty

ID: 6122718685,8 999,PLN,Skoda,Fabia,2020,113 999 km,999 cm3,Benzyna,95 KM,Manualna,Auta miejskie,Niebieski

ID: 6123898431,55 900,PLN,BMW,X5,2007,174 000 km,2 993 cm3,Diesel,235 KM,Automatyczna,SUV,Szary

ID: 6123898431,55 900,PLN,BMW,X5,2007,174 000 km,2 993 cm3,Diesel,235 KM,Automatyczna,SUV,Szary

ID: 6120695446,165 800,PLN,Audi,Q5,2019,145 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6120695446,165 800,PLN,Audi,Q5,2019,145 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6123308820,174 990,PLN,Skoda,Kodiaq,2020,90 000 km,1 968 cm3,Diesel,240 KM,Automatyczna,SUV,Biały

ID: 6124296253,29 999,PLN,Opel,Astra,2013,220 000 km,1 364 cm3,Benzyna,120 KM,Manualna,Kompakt,Szary

ID: 6124296253,29 999,PLN,Opel,Astra,2013,220 000 km,1 364 cm3,Benzyna,120 KM,Manualna,Kompakt,Szary

ID: 6124363669,81 700,PLN,Ford,Mondeo,2019,103 500 km,1 498 cm3,Benzyna,165 KM,Automatyczna,Kombi,Czarny

ID: 6124363669,81 700,PLN,Ford,Mondeo,2019,103 500 km,1 498 cm3,Benzyna,165 KM,Automatyczna,Kombi,Czarny

ID: 6122834305,239 900,PLN,Audi,A6,2022,15 994 km,1 984 cm3,Hybryda Plug-in,367 KM,Automatyczna,Sedan,Niebieski

ID: 6123902090,44 000,PLN,BMW,Seria 5,2011,206 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny

ID: 6123902090,44 000,PLN,BMW,Seria 5,2011,206 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kombi,Czarny

ID: 6122639056,27 900,PLN,Opel,Astra,2014,197 123 km,1 598 cm3,Benzyna,115 KM,Manualna,Kombi,Czarny

ID: 6122639056,27 900,PLN,Opel,Astra,2014,197 123 km,1 598 cm3,Benzyna,115 KM,Manualna,Kombi,Czarny

ID: 6123353731,212 000,PLN,Toyota,RAV4,2024,1 km,2 487 cm3,Hybryda,222 KM,Automatyczna,SUV,Biały

ID: 6124364004,48 900,PLN,Ford,Kuga,2013,148 000 km,1 997 cm3,Diesel,163 KM,Automatyczna,SUV,Niebieski

ID: 6124364004,48 900,PLN,Ford,Kuga,2013,148 000 km,1 997 cm3,Diesel,163 KM,Automatyczna,SUV,Niebieski

ID: 6124363830,8 500,PLN,Skoda,Fabia,2005,178 889 km,1 390 cm3,Benzyna,75 KM,Manualna,Auta małe,Inny kolor

ID: 6124363830,8 500,PLN,Skoda,Fabia,2005,178 889 km,1 390 cm3,Benzyna,75 KM,Manualna,Auta małe,Inny kolor

ID: 6124363882,68 900,PLN,Volkswagen,Passat,2017,112 000 km,1 598 cm3,Diesel,120 KM,Manualna,Sedan,Srebrny

ID: 6122376349,12 900,PLN,Audi,A3,2004,263 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,Inny kolor

ID: 6122376349,12 900,PLN,Audi,A3,2004,263 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,Inny kolor

ID: 6120156780,199 000,PLN,Audi,A6,2021,34 600 km,2 995 cm3,340 KM,Benzyna,Automatyczna,Sedan,Srebrny

ID: 6120156780,199 000,PLN,Audi,A6,2021,34 600 km,2 995 cm3,340 KM,Benzyna,Automatyczna,Sedan,Srebrny

ID: 6120552127,173 200,PLN,Volkswagen,Passat,2024,5 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kombi,Czarny

ID: 6124363920,48 000,PLN,Mercedes-Benz,Klasa E,2008,243 668 km,2 143 cm3,Diesel,170 KM,Automatyczna,Sedan,Szary

ID: 6124363920,48 000,PLN,Mercedes-Benz,Klasa E,2008,243 668 km,2 143 cm3,Diesel,170 KM,Automatyczna,Sedan,Szary

ID: 6124363932,9 800,PLN,Mazda,5,2006,260 000 km,1 998 cm3,Diesel,110 KM,Manualna,SUV,Srebrny

ID: 6124363932,9 800,PLN,Mazda,5,2006,260 000 km,1 998 cm3,Diesel,110 KM,Manualna,SUV,Srebrny

ID: 6124363959,7 500,PLN,Hyundai,I30,2012,341 000 km,1 396 cm3,Diesel,90 KM,Manualna,Kompakt,Srebrny

ID: 6123901718,75 900,PLN,Peugeot,508,2020,117 232 km,1 499 cm3,Diesel,130 KM,Automatyczna,Sedan,Czarny

ID: 6123901718,75 900,PLN,Peugeot,508,2020,117 232 km,1 499 cm3,Diesel,130 KM,Automatyczna,Sedan,Czarny

ID: 6122581390,27 999,PLN,Peugeot,5008,2014,187 500 km,1 997 cm3,Diesel,150 KM,Manualna,Minivan,Srebrny

ID: 6122581390,27 999,PLN,Peugeot,5008,2014,187 500 km,1 997 cm3,Diesel,150 KM,Manualna,Minivan,Srebrny

ID: 6118859719,53 900,PLN,Ford,Escape,2017,140 000 km,1 499 cm3,Benzyna,182 KM,Automatyczna,SUV,Czarny

ID: 6123913051,71 500,PLN,Renault,Megane,2021,101 160 km,1 461 cm3,Diesel,116 KM,Automatyczna,Sedan,Szary

ID: 6123913051,71 500,PLN,Renault,Megane,2021,101 160 km,1 461 cm3,Diesel,116 KM,Automatyczna,Sedan,Szary

ID: 6123913027,80 000,PLN,Mazda,6,2016,196 000 km,1 998 cm3,Benzyna,165 KM,Manualna,Auta miejskie,Bordowy

ID: 6123913027,80 000,PLN,Mazda,6,2016,196 000 km,1 998 cm3,Benzyna,165 KM,Manualna,Auta miejskie,Bordowy

ID: 6123912995,305 500,PLN,Toyota,Land Cruiser,2022,35 263 km,2 755 cm3,Diesel,204 KM,Automatyczna,SUV,Granatowy

ID: 6122902459,13 900,PLN,Renault,Clio,2010,212 516 km,1 149 cm3,Benzyna,78 KM,Automatyczna,Auta małe,Niebieski

ID: 6122902459,13 900,PLN,Renault,Clio,2010,212 516 km,1 149 cm3,Benzyna,78 KM,Automatyczna,Auta małe,Niebieski

ID: 6123905821,5 500,PLN,Peugeot,207,2007,146 300 km,1 598 cm3,Benzyna,120 KM,Manualna,Auta miejskie,Czarny

ID: 6123905821,5 500,PLN,Peugeot,207,2007,146 300 km,1 598 cm3,Benzyna,120 KM,Manualna,Auta miejskie,Czarny

ID: 6122894924,63 000,PLN,MINI,Clubman,2016,88 900 km,1 499 cm3,Benzyna,136 KM,Automatyczna,Kombi,Bordowy

ID: 6124363820,57 499,PLN,BMW,Seria 7,2011,299 999 km,2 993 cm3,Diesel,245 KM,Automatyczna,Sedan,Czarny

ID: 6124363820,57 499,PLN,BMW,Seria 7,2011,299 999 km,2 993 cm3,Diesel,245 KM,Automatyczna,Sedan,Czarny

ID: 6123906018,23 000,PLN,Toyota,Avensis,2007,171 500 km,1 794 cm3,Benzyna,129 KM,Manualna,Sedan,Inny kolor

ID: 6123906018,23 000,PLN,Toyota,Avensis,2007,171 500 km,1 794 cm3,Benzyna,129 KM,Manualna,Sedan,Inny kolor

ID: 6122857217,19 999,PLN,Opel,Vectra,2006,260 000 km,2 792 cm3,Benzyna,230 KM,Manualna,Sedan,Bordowy

ID: 6120693859,9 999,PLN,Citroën,C4 Grand Picasso,2010,409 200 km,1 997 cm3,Diesel,150 KM,Manualna,Minivan,Granatowy

ID: 6120693859,9 999,PLN,Citroën,C4 Grand Picasso,2010,409 200 km,1 997 cm3,Diesel,150 KM,Manualna,Minivan,Granatowy

ID: 6123901754,9 999,PLN,Renault,Scenic,2010,208 000 km,1 461 cm3,Diesel,106 KM,Manualna,Minivan,Srebrny

ID: 6123901754,9 999,PLN,Renault,Scenic,2010,208 000 km,1 461 cm3,Diesel,106 KM,Manualna,Minivan,Srebrny

ID: 6118426588,19 500,PLN,Toyota,Avensis,2009,390 000 km,2 231 cm3,Diesel,150 KM,Manualna,Kombi,Srebrny

ID: 6119707857,52 900,PLN,Audi,A6,2013,313 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Kombi,Brązowy

ID: 6119707857,52 900,PLN,Audi,A6,2013,313 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Kombi,Brązowy

ID: 6117230201,76 700,PLN,Volkswagen,Passat,2019,72 356 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,Srebrny

ID: 6117230201,76 700,PLN,Volkswagen,Passat,2019,72 356 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,Srebrny

ID: 6123912732,233 700,PLN,Jeep,Wrangler,2023,10 000 km,1 995 cm3,272 KM,Benzyna,Automatyczna,SUV,Czarny

ID: 6124363700,22 900,PLN,Honda,Jazz,2011,180 000 km,1 198 cm3,Benzyna,90 KM,Manualna,Kompakt,Błękitny

ID: 6124363700,22 900,PLN,Honda,Jazz,2011,180 000 km,1 198 cm3,Benzyna,90 KM,Manualna,Kompakt,Błękitny

ID: 6124363654,66 500,PLN,Mazda,6,2015,90 000 km,1 998 cm3,Benzyna,165 KM,Manualna,Kombi,Czarny

ID: 6124363654,66 500,PLN,Mazda,6,2015,90 000 km,1 998 cm3,Benzyna,165 KM,Manualna,Kombi,Czarny

ID: 6124363161,55 500,PLN,Toyota,RAV4,2011,126 000 km,1 987 cm3,Benzyna,158 KM,Automatyczna,SUV,Beżowy

ID: 6123564358,992 600,PLN,Mercedes-Benz,SL,2023,1 km,3 982 cm3,Benzyna,585 KM,Automatyczna,Kabriolet,Czarny

ID: 6123564358,992 600,PLN,Mercedes-Benz,SL,2023,1 km,3 982 cm3,Benzyna,585 KM,Automatyczna,Kabriolet,Czarny

ID: 6123564358,992 600,PLN,Mercedes-Benz,SL,2023,1 km,3 982 cm3,Benzyna,585 KM,Automatyczna,Kabriolet,Czarny

ID: 6123564358,992 600,PLN,Mercedes-Benz,SL,2023,1 km,3 982 cm3,Benzyna,585 KM,Automatyczna,Kabriolet,Czarny

ID: 6123564358,992 600,PLN,Mercedes-Benz,SL,2023,1 km,3 982 cm3,Benzyna,585 KM,Automatyczna,Kabriolet,Czarny

ID: 6124363605,59 900,PLN,Porsche,911,2002,134 000 km,3 596 cm3,Benzyna,320 KM,Manualna,Coupe,Szary

ID: 6124363605,59 900,PLN,Porsche,911,2002,134 000 km,3 596 cm3,Benzyna,320 KM,Manualna,Coupe,Szary

ID: 6123238463,134 000,PLN,BMW,X4,2016,64 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6123238463,134 000,PLN,BMW,X4,2016,64 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6123912556,16 900,PLN,Seat,Altea XL,2008,127 500 km,1 798 cm3,Benzyna,102 KM,Manualna,Minivan,Bordowy

ID: 6123912396,18 500,PLN,Honda,CR-V,2006,271 000 km,2 204 cm3,Diesel,140 KM,Manualna,SUV,Czarny

ID: 6123912396,18 500,PLN,Honda,CR-V,2006,271 000 km,2 204 cm3,Diesel,140 KM,Manualna,SUV,Czarny

ID: 6121575150,98 500,PLN,Chrysler,Pacifica,2017,119 500 km,3 605 cm3,Benzyna,283 KM,Automatyczna,Minivan,Brązowy

ID: 6121575150,98 500,PLN,Chrysler,Pacifica,2017,119 500 km,3 605 cm3,Benzyna,283 KM,Automatyczna,Minivan,Brązowy

ID: 6124363637,5 600,PLN,Honda,Accord,1999,280 000 km,1 850 cm3,Benzyna+LPG,136 KM,Manualna,Sedan,Granatowy

ID: 6123912381,10 700,PLN,Opel,Meriva,2008,180 000 km,1 364 cm3,Benzyna,90 KM,Manualna,Auta miejskie,Czarny

ID: 6123912381,10 700,PLN,Opel,Meriva,2008,180 000 km,1 364 cm3,Benzyna,90 KM,Manualna,Auta miejskie,Czarny

ID: 6123912239,26 500,PLN,Suzuki,Grand Vitara,2007,143 500 km,1 586 cm3,Benzyna,106 KM,Manualna,SUV,Złoty

ID: 6123912239,26 500,PLN,Suzuki,Grand Vitara,2007,143 500 km,1 586 cm3,Benzyna,106 KM,Manualna,SUV,Złoty

ID: 6120686547,57 000,PLN,BMW,X1,2017,178 000 km,1 998 cm3,Benzyna,231 KM,Automatyczna,SUV,Czarny

ID: 6113849549,418 900,PLN,BMW,X5,2023,5 km,2 993 cm3,Diesel,340 KM,Automatyczna,SUV,Szary

ID: 6113849549,418 900,PLN,BMW,X5,2023,5 km,2 993 cm3,Diesel,340 KM,Automatyczna,SUV,Szary

ID: 6113849549,418 900,PLN,BMW,X5,2023,5 km,2 993 cm3,Diesel,340 KM,Automatyczna,SUV,Szary

ID: 6113849549,418 900,PLN,BMW,X5,2023,5 km,2 993 cm3,Diesel,340 KM,Automatyczna,SUV,Szary

ID: 6113849549,418 900,PLN,BMW,X5,2023,5 km,2 993 cm3,Diesel,340 KM,Automatyczna,SUV,Szary

ID: 6124363561,39 900,PLN,Audi,A6,2010,183 000 km,1 968 cm3,Diesel,177 KM,Manualna,Sedan,Biały

ID: 6124363561,39 900,PLN,Audi,A6,2010,183 000 km,1 968 cm3,Diesel,177 KM,Manualna,Sedan,Biały

ID: 6124363560,50 800,PLN,Opel,Zafira,2016,125 000 km,1 598 cm3,Benzyna,200 KM,Manualna,Minivan,Szary

ID: 6124363560,50 800,PLN,Opel,Zafira,2016,125 000 km,1 598 cm3,Benzyna,200 KM,Manualna,Minivan,Szary

ID: 6124363286,82 000,PLN,Volkswagen,Golf,2019,115 000 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Auta miejskie,Czarny

ID: 6120337024,242 000,PLN,Audi,Q8,2019,68 200 km,2 995 cm3,Benzyna,340 KM,Automatyczna,SUV,Niebieski

ID: 6120337024,242 000,PLN,Audi,Q8,2019,68 200 km,2 995 cm3,Benzyna,340 KM,Automatyczna,SUV,Niebieski

ID: 6119479984,85 000,PLN,Subaru,Forester,2017,98 500 km,1 995 cm3,Benzyna,241 KM,Automatyczna,SUV,Brązowy

ID: 6119479984,85 000,PLN,Subaru,Forester,2017,98 500 km,1 995 cm3,Benzyna,241 KM,Automatyczna,SUV,Brązowy

ID: 6123118771,37 500,PLN,Skoda,Octavia,2015,190 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,Czarny

ID: 6123911884,54 800,PLN,Ford,Mondeo,2015,138 000 km,1 997 cm3,Diesel,150 KM,Manualna,Kompakt,Czarny

ID: 6123911884,54 800,PLN,Ford,Mondeo,2015,138 000 km,1 997 cm3,Diesel,150 KM,Manualna,Kompakt,Czarny

ID: 6123672566,125 999,PLN,BMW,X3,2018,206 000 km,1 998 cm3,252 KM,Benzyna,Automatyczna,SUV,Niebieski

ID: 6123672566,125 999,PLN,BMW,X3,2018,206 000 km,1 998 cm3,252 KM,Benzyna,Automatyczna,SUV,Niebieski

ID: 6123658255,15 006,PLN,Nissan,Note,2010,199 600 km,1 461 cm3,Diesel,90 KM,Manualna,Auta małe,Biały

ID: 6124363414,23 000,PLN,Peugeot,208,2013,182 000 km,1 560 cm3,Diesel,92 KM,Manualna,Kompakt,Biały

ID: 6124363414,23 000,PLN,Peugeot,208,2013,182 000 km,1 560 cm3,Diesel,92 KM,Manualna,Kompakt,Biały

ID: 6124363457,19 900,PLN,Kia,Rio,2015,92 676 km,1 248 cm3,Benzyna,85 KM,Manualna,Sedan,Czarny

ID: 6124363457,19 900,PLN,Kia,Rio,2015,92 676 km,1 248 cm3,Benzyna,85 KM,Manualna,Sedan,Czarny

ID: 6124363447,83 500,PLN,Ford,Mustang,2015,165 484 km,3 731 cm3,Benzyna,305 KM,Automatyczna,Kabriolet,Zielony

ID: 6123558725,139 000,PLN,Nissan,Qashqai,2023,207 km,1 332 cm3,Benzyna,158 KM,Automatyczna,SUV,Szary

ID: 6123558725,139 000,PLN,Nissan,Qashqai,2023,207 km,1 332 cm3,Benzyna,158 KM,Automatyczna,SUV,Szary

ID: 6123840089,92 900,PLN,Nissan,Townstar,2022,41 691 km,1 332 cm3,Benzyna,130 KM,Manualna,Kombi,Szary

ID: 6123840089,92 900,PLN,Nissan,Townstar,2022,41 691 km,1 332 cm3,Benzyna,130 KM,Manualna,Kombi,Szary

ID: 6123294664,201 500,PLN,Nissan,X-Trail,2023,8 km,1 497 cm3,Benzyna,158 KM,Automatyczna,SUV,Pomarańczowy

ID: 6123911830,7 500,PLN,Volvo,C70,2002,91 300 km,1 984 cm3,Benzyna,163 KM,Manualna,Kabriolet,Niebieski

ID: 6123911830,7 500,PLN,Volvo,C70,2002,91 300 km,1 984 cm3,Benzyna,163 KM,Manualna,Kabriolet,Niebieski

ID: 6123375131,8 300,PLN,Seat,Leon,2005,230 000 km,1 896 cm3,Diesel,90 KM,Manualna,Kompakt,Złoty

ID: 6123375131,8 300,PLN,Seat,Leon,2005,230 000 km,1 896 cm3,Diesel,90 KM,Manualna,Kompakt,Złoty

ID: 6124363378,90 000,PLN,BMW,M3,2021,80 000 km,2 993 cm3,Benzyna,480 KM,Automatyczna,Sedan,Szary

ID: 6123412862,79 900,PLN,Volvo,XC 60,2017,194 900 km,1 969 cm3,Diesel,150 KM,Automatyczna,SUV,Inny kolor

ID: 6123412862,79 900,PLN,Volvo,XC 60,2017,194 900 km,1 969 cm3,Diesel,150 KM,Automatyczna,SUV,Inny kolor

ID: 6123911811,12 500,PLN,Opel,Astra,2010,153 110 km,1 686 cm3,110 KM,Diesel,Manualna,Kombi,Czarny

ID: 6123911811,12 500,PLN,Opel,Astra,2010,153 110 km,1 686 cm3,110 KM,Diesel,Manualna,Kombi,Czarny

ID: 6123911723,60 900,PLN,Audi,A6 Allroad,2013,430 000 km,2 967 cm3,Diesel,245 KM,Automatyczna,Kombi,Szary

ID: 6124304058,129 150,PLN,BMW,Seria 4,2019,67 500 km,1 998 cm3,Benzyna,184 KM,Automatyczna,Coupe,Biały

ID: 6124304058,129 150,PLN,BMW,Seria 4,2019,67 500 km,1 998 cm3,Benzyna,184 KM,Automatyczna,Coupe,Biały

ID: 6119574427,535 000,PLN,BMW,M5,2021,8 659 km,4 395 cm3,Benzyna,625 KM,Automatyczna,Sedan,Niebieski

ID: 6119574427,535 000,PLN,BMW,M5,2021,8 659 km,4 395 cm3,Benzyna,625 KM,Automatyczna,Sedan,Niebieski

ID: 6121708666,319 900,PLN,Volvo,XC 60,2023,5 000 km,1 969 cm3,Benzyna,250 KM,Automatyczna,SUV,Czarny

ID: 6124362457,25 800,PLN,Volkswagen,Polo,2010,158 000 km,1 390 cm3,Benzyna,86 KM,Manualna,Auta małe,Szary

ID: 6124362457,25 800,PLN,Volkswagen,Polo,2010,158 000 km,1 390 cm3,Benzyna,86 KM,Manualna,Auta małe,Szary

ID: 6124363373,25 900,PLN,Opel,Corsa,2014,170 000 km,1 248 cm3,Diesel,95 KM,Manualna,Auta miejskie,Biały

ID: 6124363373,25 900,PLN,Opel,Corsa,2014,170 000 km,1 248 cm3,Diesel,95 KM,Manualna,Auta miejskie,Biały

